id,reference,displayReference,brand,name,description,mainImage,price,colors,sizes,colorsSizesImagesJSON/0/availability,colorsSizesImagesJSON/0/discountLabel,colorsSizesImagesJSON/0/discountPercentage,colorsSizesImagesJSON/0/displayDiscountPercentage,colorsSizesImagesJSON/0/displayReference,colorsSizesImagesJSON/0/hexCode,colorsSizesImagesJSON/0/id,colorsSizesImagesJSON/0/name,colorsSizesImagesJSON/0/oldPrice,colorsSizesImagesJSON/0/oldPriceRange/maxPrice,colorsSizesImagesJSON/0/oldPriceRange/minPrice,colorsSizesImagesJSON/0/pdpMedia/allowedScreens/0,colorsSizesImagesJSON/0/pdpMedia/allowedScreens/1,colorsSizesImagesJSON/0/pdpMedia/datatype,colorsSizesImagesJSON/0/pdpMedia/extraInfo/assetId,colorsSizesImagesJSON/0/pdpMedia/extraInfo/deliveryPath,colorsSizesImagesJSON/0/pdpMedia/extraInfo/deliveryUrl,colorsSizesImagesJSON/0/pdpMedia/extraInfo/isDarkModeCompatible,colorsSizesImagesJSON/0/pdpMedia/extraInfo/originalName,colorsSizesImagesJSON/0/pdpMedia/height,colorsSizesImagesJSON/0/pdpMedia/kind,colorsSizesImagesJSON/0/pdpMedia/metaUrl,colorsSizesImagesJSON/0/pdpMedia/name,colorsSizesImagesJSON/0/pdpMedia/path,colorsSizesImagesJSON/0/pdpMedia/set,colorsSizesImagesJSON/0/pdpMedia/timestamp,colorsSizesImagesJSON/0/pdpMedia/type,colorsSizesImagesJSON/0/pdpMedia/url,colorsSizesImagesJSON/0/pdpMedia/width,colorsSizesImagesJSON/0/price,colorsSizesImagesJSON/0/priceRange/maxPrice,colorsSizesImagesJSON/0/priceRange/minPrice,colorsSizesImagesJSON/0/productId,colorsSizesImagesJSON/0/productPageSelectedColor,colorsSizesImagesJSON/0/reference,colorsSizesImagesJSON/0/stylingId,colorsSizesImagesJSON/0/xmedia/0,colorsSizesImagesJSON/0/xmedia/1,colorsSizesImagesJSON/0/xmedia/2,colorsSizesImagesJSON/1/availability,colorsSizesImagesJSON/1/discountLabel,colorsSizesImagesJSON/1/discountPercentage,colorsSizesImagesJSON/1/displayDiscountPercentage,colorsSizesImagesJSON/1/displayReference,colorsSizesImagesJSON/1/hexCode,colorsSizesImagesJSON/1/id,category,availability,keyword,state,firstVisibleDate,detailedComposition,oldPrice,displayDiscountPercentage,discountPercentage,discountLabel,isOnSale,website,categoryPage,productPage,Snatchd_Category
50044050300,02075107-V2026,2075/107,Zara,POLKA DOT PRINT BLOUSE,,https://static.zara.net/assets/public/8b5f/0986/ac104f5780d5/9b433d7a02c8/02075107070-000-p/02075107070-000-p.jpg?ts=1767005441252&w={width},$49.90,Ecru / Black,,in_stock,,,,2075/107/070,,70,Ecru / Black,,,,large,small,xmedia,8b5f0986ac104f5780d59b433d7a02c8,/assets/public/8b5f/0986/ac104f5780d5/9b433d7a02c8/02075107070-000-p/02075107070-000-p.jpg?ts=1767005441252,https://static.zara.net/assets/public/8b5f/0986/ac104f5780d5/9b433d7a02c8/02075107070-000-p/02075107070-000-p.jpg?ts=1767005441252,,p,3072,full,https://static.zara.net/assets/public/8b5f/0986/ac104f5780d5/9b433d7a02c8/meta.json?ts=1767005441259,02075107070-000-p,/assets/public/8b5f/0986/ac104f5780d5/9b433d7a02c8/02075107070-000-p,2,1767005441252,image,https://static.zara.net/assets/public/8b5f/0986/ac104f5780d5/9b433d7a02c8/02075107070-000-p/02075107070-000-p.jpg?ts=1767005441252&w={width},2048,4990,,,500440503,https://www.zara.com/us/en/polka-dot-print-blouse-p02075107.html?v1=500440503&v2=2546081,C02075107070000-V2026,0,https://static.zara.net/assets/public/8b5f/0986/ac104f5780d5/9b433d7a02c8/02075107070-000-p/02075107070-000-p.jpg?ts=1767005441252&w={width},https://static.zara.net/assets/public/0bb9/9e7e/8ea14f03b370/52c2c864a46d/02075107070-000-e1/02075107070-000-e1.jpg?ts=1767005440072&w={width},,,,,,,,,man,in_stock,polka-dot-print-blouse,,,,,,,,,https://www.zara.com/us/en/,https://www.zara.com/us/en/man-l534.html,https://www.zara.com/us/en/polka-dot-print-blouse-p02075107.html,Tops
50030097600,06688702-V2026,6688/702,Zara,RIPPED BARREL JEANS,,https://static.zara.net/assets/public/ae72/006f/3c5b479d96fc/7528f89c86b7/06688702400-e1/06688702400-e1.jpg?ts=1765274650230&w={width},$45.90,Blue,,in_stock,,,,6688/702/400,,400,Blue,,,,small,large,xmedia,ae72006f3c5b479d96fc7528f89c86b7,/assets/public/ae72/006f/3c5b479d96fc/7528f89c86b7/06688702400-e1/06688702400-e1.jpg?ts=1765274650230,https://static.zara.net/assets/public/ae72/006f/3c5b479d96fc/7528f89c86b7/06688702400-e1/06688702400-e1.jpg?ts=1765274650230,,e1,3072,plain,https://static.zara.net/assets/public/ae72/006f/3c5b479d96fc/7528f89c86b7/meta.json?ts=1765274650239,06688702400-e1,/assets/public/ae72/006f/3c5b479d96fc/7528f89c86b7/06688702400-e1,2,1765274650230,image,https://static.zara.net/assets/public/ae72/006f/3c5b479d96fc/7528f89c86b7/06688702400-e1/06688702400-e1.jpg?ts=1765274650230&w={width},2048,4590,,,500300976,https://www.zara.com/us/en/ripped-barrel-jeans-p06688702.html?v1=500300976&v2=2425905,C06688702400000-V2026,0,https://static.zara.net/assets/public/ae72/006f/3c5b479d96fc/7528f89c86b7/06688702400-e1/06688702400-e1.jpg?ts=1765274650230&w={width},https://static.zara.net/assets/public/f765/38d4/3d324b148bc9/43629040597c/06688702400-e2/06688702400-e2.jpg?ts=1765274649762&w={width},,,,,,,,,man,in_stock,ripped-barrel-jeans,,,,,,,,,https://www.zara.com/us/en/,https://www.zara.com/us/en/man-l534.html,https://www.zara.com/us/en/ripped-barrel-jeans-p06688702.html,Denim
50027292600,06861110-I2025,6861/110,Zara,TEXTURED POCKET OVERSHIRT,,https://static.zara.net/assets/public/73d1/ec1f/fee94d73a6b1/7c17b8ae5c3a/06861110823-e1/06861110823-e1.jpg?ts=1763971916423&w={width},$83.30,Charcoal Gray,,in_stock,-30%,30%,30,6861/110/823,,823,charcoal gray,11900,,,large,small,xmedia,b43b873a169c4f81b49879f87c300caa,/assets/public/b43b/873a/169c4f81b498/79f87c300caa/06861110823-p/06861110823-p.jpg?ts=1764065371622,https://static.zara.net/assets/public/b43b/873a/169c4f81b498/79f87c300caa/06861110823-p/06861110823-p.jpg?ts=1764065371622,,p,3072,full,https://static.zara.net/assets/public/b43b/873a/169c4f81b498/79f87c300caa/meta.json?ts=1764065371630,06861110823-p,/assets/public/b43b/873a/169c4f81b498/79f87c300caa/06861110823-p,2,1764065371622,image,https://static.zara.net/assets/public/b43b/873a/169c4f81b498/79f87c300caa/06861110823-p/06861110823-p.jpg?ts=1764065371622&w={width},2048,8330,,,500272926,https://www.zara.com/us/en/structured-pocket-overshirt-p06861110.html?v1=500272926&v2=434605,C06861110823000-I2025,0,https://static.zara.net/assets/public/73d1/ec1f/fee94d73a6b1/7c17b8ae5c3a/06861110823-e1/06861110823-e1.jpg?ts=1763971916423&w={width},,,,,,,,,,man,in_stock,structured-pocket-overshirt,,,,11900,30,30%,-30%,TRUE,https://www.zara.com/us/en/,https://www.zara.com/us/en/man-l534.html,https://www.zara.com/us/en/structured-pocket-overshirt-p06861110.html,Tops
50025952300,14702730-V2026,4702/730,Zara,THE SIMPSONS ™ MATT GROENING HOUSE SHOES,,https://static.zara.net/assets/public/7df9/6197/6d27441488a0/0ca9e0f2677f/14702730202-e1/14702730202-e1.jpg?ts=1762516028496&w={width},$39.90,Multi-Color,,in_stock,,,,4702/730/202,,202,Multi-color,,,,small,large,xmedia,7df961976d27441488a00ca9e0f2677f,/assets/public/7df9/6197/6d27441488a0/0ca9e0f2677f/14702730202-e1/14702730202-e1.jpg?ts=1762516028496,https://static.zara.net/assets/public/7df9/6197/6d27441488a0/0ca9e0f2677f/14702730202-e1/14702730202-e1.jpg?ts=1762516028496,,e1,3071,plain,https://static.zara.net/assets/public/7df9/6197/6d27441488a0/0ca9e0f2677f/meta.json?ts=1762516028504,14702730202-e1,/assets/public/7df9/6197/6d27441488a0/0ca9e0f2677f/14702730202-e1,2,1762516028496,image,https://static.zara.net/assets/public/7df9/6197/6d27441488a0/0ca9e0f2677f/14702730202-e1/14702730202-e1.jpg?ts=1762516028496&w={width},2048,3990,,,500259523,https://www.zara.com/us/en/the-simpsons---matt-groening-house-shoes-p14702730.html?v1=500259523&v2=2435024,C14702730202000-V2026,0,https://static.zara.net/assets/public/7df9/6197/6d27441488a0/0ca9e0f2677f/14702730202-e1/14702730202-e1.jpg?ts=1762516028496&w={width},https://static.zara.net/assets/public/1e39/6077/4d1e49b3b657/d5af95f8c200/14702730202-e2/14702730202-e2.jpg?ts=1762518238992&w={width},,,,,,,,,man,in_stock,the-simpsons---matt-groening-house-shoes,,,,,,,,,https://www.zara.com/us/en/,https://www.zara.com/us/en/man-l534.html,https://www.zara.com/us/en/the-simpsons---matt-groening-house-shoes-p14702730.html,Shoes
50004120600,11274630-V2026,1274/630,Zara,CAPYBARA CAPYFUN © CROSSBODY BAG,,https://static.zara.net/assets/public/4ab0/62c7/9da94aaaa649/6b00446625e1/11274630700-e1/11274630700-e1.jpg?ts=1758623815553&w={width},$32.90,Brown,,coming_soon,,,,1274/630/700,,700,Brown,,,,small,large,xmedia,4ab062c79da94aaaa6496b00446625e1,/assets/public/4ab0/62c7/9da94aaaa649/6b00446625e1/11274630700-e1/11274630700-e1.jpg?ts=1758623815553,https://static.zara.net/assets/public/4ab0/62c7/9da94aaaa649/6b00446625e1/11274630700-e1/11274630700-e1.jpg?ts=1758623815553,,e1,3071,plain,https://static.zara.net/assets/public/4ab0/62c7/9da94aaaa649/6b00446625e1/meta.json?ts=1758623815561,11274630700-e1,/assets/public/4ab0/62c7/9da94aaaa649/6b00446625e1/11274630700-e1,2,1758623815553,image,https://static.zara.net/assets/public/4ab0/62c7/9da94aaaa649/6b00446625e1/11274630700-e1/11274630700-e1.jpg?ts=1758623815553&w={width},2048,3290,,,500041206,https://www.zara.com/us/en/capybara-capyfun---crossbody-bag-p11274630.html?v1=500041206&v2=2422363,C11274630700000-V2026,0,https://static.zara.net/assets/public/4ab0/62c7/9da94aaaa649/6b00446625e1/11274630700-e1/11274630700-e1.jpg?ts=1758623815553&w={width},https://static.zara.net/assets/public/dbcf/330d/b10b41ee82aa/6e96b96c4090/11274630700-e2/11274630700-e2.jpg?ts=1758623815585&w={width},,,,,,,,,man,coming_soon,capybara-capyfun---crossbody-bag,,,,,,,,,https://www.zara.com/us/en/,https://www.zara.com/us/en/man-l534.html,https://www.zara.com/us/en/capybara-capyfun---crossbody-bag-p11274630.html,Accessories
49995872200,08054601-V2026,8054/601,Zara,CONTRAST THERMAL SHIRT SKI COLLECTION,,https://static.zara.net/assets/public/f1dc/4b57/48cc4a95afdb/fa7b61d5d87c/08054601712-e1/08054601712-e1.jpg?ts=1763571266447&w={width},$35.90,Ecru,,in_stock,,,,8054/601/712,,712,Ecru,,,,small,large,xmedia,f1dc4b5748cc4a95afdbfa7b61d5d87c,/assets/public/f1dc/4b57/48cc4a95afdb/fa7b61d5d87c/08054601712-e1/08054601712-e1.jpg?ts=1763571266447,https://static.zara.net/assets/public/f1dc/4b57/48cc4a95afdb/fa7b61d5d87c/08054601712-e1/08054601712-e1.jpg?ts=1763571266447,,e1,3072,plain,https://static.zara.net/assets/public/f1dc/4b57/48cc4a95afdb/fa7b61d5d87c/meta.json?ts=1763571266456,08054601712-e1,/assets/public/f1dc/4b57/48cc4a95afdb/fa7b61d5d87c/08054601712-e1,2,1763571266447,image,https://static.zara.net/assets/public/f1dc/4b57/48cc4a95afdb/fa7b61d5d87c/08054601712-e1/08054601712-e1.jpg?ts=1763571266447&w={width},2048,3590,,,499958722,https://www.zara.com/us/en/contrast-thermal-shirt-ski-collection-p08054601.html?v1=499958722&v2=2425905,C08054601712000-V2026,0,https://static.zara.net/assets/public/f1dc/4b57/48cc4a95afdb/fa7b61d5d87c/08054601712-e1/08054601712-e1.jpg?ts=1763571266447&w={width},https://static.zara.net/assets/public/6549/231d/746b45a3b996/aee6d8c9c531/08054601712-e2/08054601712-e2.jpg?ts=1763571266424&w={width},,,,,,,,,man,in_stock,contrast-thermal-shirt-ski-collection,,,,,,,,,https://www.zara.com/us/en/,https://www.zara.com/us/en/man-l534.html,https://www.zara.com/us/en/contrast-thermal-shirt-ski-collection-p08054601.html,Tops
49976323500,02094896-V2026,2094/896,Zara,BELTED SATIN EFFECT BLOUSE,,https://static.zara.net/assets/public/f08f/fb8a/e53c4048a64c/0a81e344dbf9/02094896700-e1/02094896700-e1.jpg?ts=1766047297175&w={width},$49.90,Brown,,in_stock,,,,2094/896/700,,700,Brown,,,,large,small,xmedia,53da9053945448419458696c9d06fc4a,/assets/public/53da/9053/945448419458/696c9d06fc4a/02094896700-p/02094896700-p.jpg?ts=1765880358921,https://static.zara.net/assets/public/53da/9053/945448419458/696c9d06fc4a/02094896700-p/02094896700-p.jpg?ts=1765880358921,,p,3072,full,https://static.zara.net/assets/public/53da/9053/945448419458/696c9d06fc4a/meta.json?ts=1765880358927,02094896700-p,/assets/public/53da/9053/945448419458/696c9d06fc4a/02094896700-p,2,1765880358921,image,https://static.zara.net/assets/public/53da/9053/945448419458/696c9d06fc4a/02094896700-p/02094896700-p.jpg?ts=1765880358921&w={width},2048,4990,,,499763235,https://www.zara.com/us/en/satin-effect-belted-blouse-p02094896.html?v1=499763235&v2=2546081,C02094896700000-V2026,0,https://static.zara.net/assets/public/f08f/fb8a/e53c4048a64c/0a81e344dbf9/02094896700-e1/02094896700-e1.jpg?ts=1766047297175&w={width},,,,,,,,,,man,in_stock,satin-effect-belted-blouse,,,,,,,,,https://www.zara.com/us/en/,https://www.zara.com/us/en/man-l534.html,https://www.zara.com/us/en/satin-effect-belted-blouse-p02094896.html,Tops
49973574700,02109581-V2026,2109/581,Zara,SATIN EFFECT BALLOON SHIRT,,https://static.zara.net/assets/public/7ab9/a7ab/95224cf9bf34/dc0808a9d8a3/02109581681-e1/02109581681-e1.jpg?ts=1766047289150&w={width},$49.90,Burgundy,,in_stock,,,,2109/581/681,,681,Burgundy,,,,large,small,xmedia,f437eabb2d8b462790c574130b6d41b2,/assets/public/f437/eabb/2d8b462790c5/74130b6d41b2/02109581681-p/02109581681-p.jpg?ts=1766149863096,https://static.zara.net/assets/public/f437/eabb/2d8b462790c5/74130b6d41b2/02109581681-p/02109581681-p.jpg?ts=1766149863096,,p,3072,full,https://static.zara.net/assets/public/f437/eabb/2d8b462790c5/74130b6d41b2/meta.json?ts=1766149863103,02109581681-p,/assets/public/f437/eabb/2d8b462790c5/74130b6d41b2/02109581681-p,2,1766149863096,image,https://static.zara.net/assets/public/f437/eabb/2d8b462790c5/74130b6d41b2/02109581681-p/02109581681-p.jpg?ts=1766149863096&w={width},2048,4990,,,499735747,https://www.zara.com/us/en/satin-effect-balloon-shirt-p02109581.html?v1=499735747&v2=2546081,C02109581681000-V2026,0,https://static.zara.net/assets/public/7ab9/a7ab/95224cf9bf34/dc0808a9d8a3/02109581681-e1/02109581681-e1.jpg?ts=1766047289150&w={width},,,,,,,,,,man,in_stock,satin-effect-balloon-shirt,,,,,,,,,https://www.zara.com/us/en/,https://www.zara.com/us/en/man-l534.html,https://www.zara.com/us/en/satin-effect-balloon-shirt-p02109581.html,Tops
49973573400,02110340-V2026,2110/340,Zara,PLEATED POPLIN SHIRT,,https://static.zara.net/assets/public/25cf/5d84/83224c93b070/d85c1bff048b/02110340250-e1/02110340250-e1.jpg?ts=1766047294505&w={width},$49.90,White,,in_stock,,,,2110/340/250,,250,White,,,,large,small,xmedia,8a93d74366b8454b874aa21af1dfc50e,/assets/public/8a93/d743/66b8454b874a/a21af1dfc50e/02110340250-p/02110340250-p.jpg?ts=1765880367628,https://static.zara.net/assets/public/8a93/d743/66b8454b874a/a21af1dfc50e/02110340250-p/02110340250-p.jpg?ts=1765880367628,,p,3072,full,https://static.zara.net/assets/public/8a93/d743/66b8454b874a/a21af1dfc50e/meta.json?ts=1765880367634,02110340250-p,/assets/public/8a93/d743/66b8454b874a/a21af1dfc50e/02110340250-p,2,1765880367628,image,https://static.zara.net/assets/public/8a93/d743/66b8454b874a/a21af1dfc50e/02110340250-p/02110340250-p.jpg?ts=1765880367628&w={width},2048,4990,,,499735734,https://www.zara.com/us/en/pleated-poplin-shirt-p02110340.html?v1=499735734&v2=2546081,C02110340250000-V2026,0,https://static.zara.net/assets/public/25cf/5d84/83224c93b070/d85c1bff048b/02110340250-e1/02110340250-e1.jpg?ts=1766047294505&w={width},,,,,,,,,,man,in_stock,pleated-poplin-shirt,,,,,,,,,https://www.zara.com/us/en/,https://www.zara.com/us/en/man-l534.html,https://www.zara.com/us/en/pleated-poplin-shirt-p02110340.html,Tops
49973570400,02110534-V2026,2110/534,Zara,PLEATED POPLIN SHIRT,,https://static.zara.net/assets/public/eea8/f7a7/6a3b45cf92ed/36bc9630e333/02110534441-e1/02110534441-e1.jpg?ts=1766047292645&w={width},$49.90,Light Blue,,in_stock,,,,2110/534/441,,441,Light blue,,,,large,small,xmedia,644795550d194bbcb7586631a41cff84,/assets/public/6447/9555/0d194bbcb758/6631a41cff84/02110534441-p/02110534441-p.jpg?ts=1765880370234,https://static.zara.net/assets/public/6447/9555/0d194bbcb758/6631a41cff84/02110534441-p/02110534441-p.jpg?ts=1765880370234,,p,3072,full,https://static.zara.net/assets/public/6447/9555/0d194bbcb758/6631a41cff84/meta.json?ts=1765880370240,02110534441-p,/assets/public/6447/9555/0d194bbcb758/6631a41cff84/02110534441-p,2,1765880370234,image,https://static.zara.net/assets/public/6447/9555/0d194bbcb758/6631a41cff84/02110534441-p/02110534441-p.jpg?ts=1765880370234&w={width},2048,4990,,,499735704,https://www.zara.com/us/en/pleated-poplin-shirt-p02110534.html?v1=499735704&v2=2546081,C02110534441000-V2026,0,https://static.zara.net/assets/public/eea8/f7a7/6a3b45cf92ed/36bc9630e333/02110534441-e1/02110534441-e1.jpg?ts=1766047292645&w={width},,,,,,,,,,man,in_stock,pleated-poplin-shirt,,,,,,,,,https://www.zara.com/us/en/,https://www.zara.com/us/en/man-l534.html,https://www.zara.com/us/en/pleated-poplin-shirt-p02110534.html,Tops
49973569300,04319723-V2026,4319/723,Zara,PACK OF THREE SPARKLY STAR HAIR CLIPS,,https://static.zara.net/assets/public/e045/5e2f/90414950b96b/f13f11cdeb46/04319723808-e1/04319723808-e1.jpg?ts=1763725984340&w={width},$12.90,Silver,,in_stock,,,,4319/723/808,,808,Silver,,,,small,large,xmedia,e0455e2f90414950b96bf13f11cdeb46,/assets/public/e045/5e2f/90414950b96b/f13f11cdeb46/04319723808-e1/04319723808-e1.jpg?ts=1763725984340,https://static.zara.net/assets/public/e045/5e2f/90414950b96b/f13f11cdeb46/04319723808-e1/04319723808-e1.jpg?ts=1763725984340,,e1,3072,plain,https://static.zara.net/assets/public/e045/5e2f/90414950b96b/f13f11cdeb46/meta.json?ts=1763725984346,04319723808-e1,/assets/public/e045/5e2f/90414950b96b/f13f11cdeb46/04319723808-e1,2,1763725984340,image,https://static.zara.net/assets/public/e045/5e2f/90414950b96b/f13f11cdeb46/04319723808-e1/04319723808-e1.jpg?ts=1763725984340&w={width},2048,1290,,,499735693,https://www.zara.com/us/en/pack-of-three-sparkly-star-hair-clips-p04319723.html?v1=499735693&v2=2421860,C04319723808000-V2026,0,https://static.zara.net/assets/public/e045/5e2f/90414950b96b/f13f11cdeb46/04319723808-e1/04319723808-e1.jpg?ts=1763725984340&w={width},https://static.zara.net/assets/public/92cc/0803/49dd413483d4/c8cfeeadbc90/04319723808-e2/04319723808-e2.jpg?ts=1763725983237&w={width},,,,,,,,,man,in_stock,pack-of-three-sparkly-star-hair-clips,,,,,,,,,https://www.zara.com/us/en/,https://www.zara.com/us/en/man-l534.html,https://www.zara.com/us/en/pack-of-three-sparkly-star-hair-clips-p04319723.html,Accessories
49920178500,01887411-V2026,1887/411,Zara,BASIC MEDIUM WEIGHT T-SHIRT,,https://static.zara.net/assets/public/e0f6/1708/df6d40fea189/530462067a6c/01887411920-p/01887411920-p.jpg?ts=1766493178768&w={width},$29.90,"Bluish, Cream, Navy Blue, White, Black",,in_stock,,,,1887/411/920,#414D58,920,Bluish,,,,large,small,xmedia,e0f61708df6d40fea189530462067a6c,/assets/public/e0f6/1708/df6d40fea189/530462067a6c/01887411920-p/01887411920-p.jpg?ts=1766493178768,https://static.zara.net/assets/public/e0f6/1708/df6d40fea189/530462067a6c/01887411920-p/01887411920-p.jpg?ts=1766493178768,,p,3072,full,https://static.zara.net/assets/public/e0f6/1708/df6d40fea189/530462067a6c/meta.json?ts=1766493178775,01887411920-p,/assets/public/e0f6/1708/df6d40fea189/530462067a6c/01887411920-p,2,1766493178768,image,https://static.zara.net/assets/public/e0f6/1708/df6d40fea189/530462067a6c/01887411920-p/01887411920-p.jpg?ts=1766493178768&w={width},2048,2990,,,499201785,https://www.zara.com/us/en/basic-medium-weight-t-shirt-p01887411.html?v1=499201785&v2=2544454,C01887411920000-V2026,0,https://static.zara.net/assets/public/e0f6/1708/df6d40fea189/530462067a6c/01887411920-p/01887411920-p.jpg?ts=1766493178768&w={width},https://static.zara.net/assets/public/3d0a/42c4/d7c742e09f53/b59cd53f2232/01887411920-e1/01887411920-e1.jpg?ts=1766420951450&w={width},,in_stock,,,,1887/411/733,#414D58,733,man,in_stock,basic-medium-weight-t-shirt,,,,,,,,,https://www.zara.com/us/en/,https://www.zara.com/us/en/man-l534.html,https://www.zara.com/us/en/basic-medium-weight-t-shirt-p01887411.html,Tops
49919607200,03739046-V2026,3739/046,Zara,DIAMOND COTTON BLEND SOCKS,,https://static.zara.net/assets/public/8559/628d/3e30460da1b8/0059f2779070/03739046505-e1/03739046505-e1.jpg?ts=1765882043414&w={width},$17.90,Khaki,,in_stock,,,,3739/046/505,,505,Khaki,,,,large,small,xmedia,93805d4fbf33491283a75f8fc9311d53,/assets/public/9380/5d4f/bf33491283a7/5f8fc9311d53/03739046505-p/03739046505-p.jpg?ts=1766149866986,https://static.zara.net/assets/public/9380/5d4f/bf33491283a7/5f8fc9311d53/03739046505-p/03739046505-p.jpg?ts=1766149866986,,p,3072,full,https://static.zara.net/assets/public/9380/5d4f/bf33491283a7/5f8fc9311d53/meta.json?ts=1766149866994,03739046505-p,/assets/public/9380/5d4f/bf33491283a7/5f8fc9311d53/03739046505-p,2,1766149866986,image,https://static.zara.net/assets/public/9380/5d4f/bf33491283a7/5f8fc9311d53/03739046505-p/03739046505-p.jpg?ts=1766149866986&w={width},2048,1790,,,499196072,https://www.zara.com/us/en/diamond-cotton-blend-socks-p03739046.html?v1=499196072&v2=2546081,C03739046505000-V2026,0,https://static.zara.net/assets/public/8559/628d/3e30460da1b8/0059f2779070/03739046505-e1/03739046505-e1.jpg?ts=1765882043414&w={width},,,,,,,,,,man,in_stock,diamond-cotton-blend-socks,,,,,,,,,https://www.zara.com/us/en/,https://www.zara.com/us/en/man-l534.html,https://www.zara.com/us/en/diamond-cotton-blend-socks-p03739046.html,Accessories
49916370900,09598104-V2026,9598/104,Zara,100% EXTRA SOFT WOOL JUMPER,,https://static.zara.net/assets/public/d698/c90d/debe4680a95d/a607f5866d09/09598104500-e1/09598104500-e1.jpg?ts=1766139126552&w={width},$79.90,Green,,in_stock,,,,9598/104/500,#2A7635,500,Green,,,,large,small,xmedia,a9f684dce1ba4d71bd1fb6d97f5a4235,/assets/public/a9f6/84dc/e1ba4d71bd1f/b6d97f5a4235/09598104500-p/09598104500-p.jpg?ts=1765982230980,https://static.zara.net/assets/public/a9f6/84dc/e1ba4d71bd1f/b6d97f5a4235/09598104500-p/09598104500-p.jpg?ts=1765982230980,,p,3072,full,https://static.zara.net/assets/public/a9f6/84dc/e1ba4d71bd1f/b6d97f5a4235/meta.json?ts=1765982230987,09598104500-p,/assets/public/a9f6/84dc/e1ba4d71bd1f/b6d97f5a4235/09598104500-p,2,1765982230980,image,https://static.zara.net/assets/public/a9f6/84dc/e1ba4d71bd1f/b6d97f5a4235/09598104500-p/09598104500-p.jpg?ts=1765982230980&w={width},2048,7990,,,499163709,https://www.zara.com/us/en/100-extra-soft-wool-jumper-p09598104.html?v1=499163709&v2=2546081,C09598104500000-V2026,0,https://static.zara.net/assets/public/d698/c90d/debe4680a95d/a607f5866d09/09598104500-e1/09598104500-e1.jpg?ts=1766139126552&w={width},,,,,,,,,,man,in_stock,100-extra-soft-wool-jumper,,,,,,,,,https://www.zara.com/us/en/,https://www.zara.com/us/en/man-l534.html,https://www.zara.com/us/en/100-extra-soft-wool-jumper-p09598104.html,Accessories
49915985600,17509630-V2026,7509/630,Zara,TASSELED LEATHER LOAFERS LIMITED EDITION,,https://static.zara.net/assets/public/5afb/1fa0/784247d08f1d/744a321b13e0/17509630624-e1/17509630624-e1.jpg?ts=1761653812269&w={width},$99.90,Burgundy Red,,in_stock,,,,7509/630/624,,624,Burgundy Red,,,,small,large,xmedia,5afb1fa0784247d08f1d744a321b13e0,/assets/public/5afb/1fa0/784247d08f1d/744a321b13e0/17509630624-e1/17509630624-e1.jpg?ts=1761653812269,https://static.zara.net/assets/public/5afb/1fa0/784247d08f1d/744a321b13e0/17509630624-e1/17509630624-e1.jpg?ts=1761653812269,,e1,3071,plain,https://static.zara.net/assets/public/5afb/1fa0/784247d08f1d/744a321b13e0/meta.json?ts=1761653812277,17509630624-e1,/assets/public/5afb/1fa0/784247d08f1d/744a321b13e0/17509630624-e1,2,1761653812269,image,https://static.zara.net/assets/public/5afb/1fa0/784247d08f1d/744a321b13e0/17509630624-e1/17509630624-e1.jpg?ts=1761653812269&w={width},2048,9990,,,499159856,https://www.zara.com/us/en/tasseled-leather-loafers-limited-edition-p17509630.html?v1=499159856&v2=2422363,C17509630624000-V2026,0,https://static.zara.net/assets/public/5afb/1fa0/784247d08f1d/744a321b13e0/17509630624-e1/17509630624-e1.jpg?ts=1761653812269&w={width},https://static.zara.net/assets/public/474f/551c/21bb41019f79/9d50dd3075a9/17509630624-e11/17509630624-e11.jpg?ts=1761913702908&w={width},https://static.zara.net/assets/public/837c/181a/72e04ec5ae38/f1b98e1ce842/17509630624-e10/17509630624-e10.jpg?ts=1761913702717&w={width},,,,,,,,man,in_stock,tasseled-leather-loafers-limited-edition,,,,,,,,,https://www.zara.com/us/en/,https://www.zara.com/us/en/man-l534.html,https://www.zara.com/us/en/tasseled-leather-loafers-limited-edition-p17509630.html,Accessories
